id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1273068291826823773,Elysian Estate Apartment,134038284,Adam,,VII. kerület,47.50303,19.06557,Entire home/apt,16081,1,21,2025-09-13,2.39,396,355,21,MA20007953
1273094419172554704,Vibrant City Escape – Elegant Loft on Dohány Str.,54090511,Laura,,VII. kerület,47.49799302014707,19.072711436471405,Entire home/apt,33176,2,16,2025-09-01,2.82,84,295,16,MA21007320
1273129157051254220,"Home, sweet Home!",14563708,Marianna,,VIII. kerület,47.4928817,19.0694378,Entire home/apt,15494,1,7,2025-09-06,1.46,1,335,7,MA24094634
1273135274061033727,Ethereal Studio Escape S1 – Urban Charm,54090511,Laura,,VIII. kerület,47.495925142847256,19.074738175029882,Entire home/apt,14077,2,10,2025-09-10,1.81,84,339,10,MA22054692
1273157612915979268,Luminous Loft Retreat S2 – Cozy Elegance,54090511,Laura,,VIII. kerület,47.49535886101078,19.072229659638385,Entire home/apt,14077,2,9,2025-09-06,1.28,84,356,9,MA22054692
1273169324019986429,Boutique Bliss Studio S3 – City Serenity,54090511,Laura,,VIII. kerület,47.494978886736796,19.07220077246008,Entire home/apt,14077,2,26,2025-08-23,3.84,84,350,26,MA22054692
1273591463743555308,Versabella apartment,60751915,Gabor,,VI. kerület,47.51163153329936,19.064726534996314,Entire home/apt,66937,1,22,2025-09-14,2.45,4,294,22,MA24101652
1273722040887929313,Dob-lak with Free Parking,478410718,Fruzsina,,VII. kerület,47.5011701601914,19.06486250000001,Entire home/apt,19478,3,20,2025-09-09,2.88,16,54,20,MA23068247
1273748573378833566,Charming E24 Grand Residence Next to Fashion St.,198350233,János,,VI. kerület,47.5066429,19.0633556,Entire home/apt,92091,1,16,2025-09-09,1.50,104,311,16,MA24097003
1273765666978481564,Woodland King Apartment with SAUNA @Gozsdu,420353231,Minh Viet,,VI. kerület,47.49936135339263,19.057300502612065,Entire home/apt,25329,2,47,2025-09-08,4.62,8,266,47,MA19022927
1273818384457628071,Lily Centre Apartment with 6PPL/AC/WIFI,658573051,Guo Fu,,VI. kerület,47.5075558,19.0688161,Entire home/apt,19656,2,19,2025-09-17,2.10,1,25,19,MA24101528
1273838336038254963,Budapest Bliss: Gracious Retreat,658581587,Henry Izhak,,VII. kerület,47.50069149999999,19.0707514,Entire home/apt,20093,2,19,2025-09-14,2.00,1,170,19,MA24096754
1273860537699012847,Highwood Wonder Home @center w huge balcony,420353231,Minh Viet,,VII. kerület,47.49922523955834,19.060363993048668,Entire home/apt,34843,2,49,2025-09-05,4.70,8,267,49,MA20001574
1273887346295900353,Angel Apartment in Budapest,509016019,András,,I. kerület,47.4937399,19.0396426,Entire home/apt,30729,2,2,2024-12-30,0.22,1,219,2,EG20017763
1273980518264070295,Modern Marble Home @center w balconette,420353231,Minh Viet,,VII. kerület,47.4979074,19.0561982,Entire home/apt,30600,2,45,2025-09-08,4.52,8,245,45,MA20001411
1273981288336930320,"(Sm)Art Deco Tiny Luxury
(breakfast included)",41057245,Alfréd,,I. kerület,47.501757486595196,19.03680828095094,Entire home/apt,24640,2,3,2025-01-02,0.32,1,81,3,MA24102812
1274020489630430389,Turquoise Dream Home @downtown -spacious -sunny,420353231,Minh Viet,,VII. kerület,47.497065600483324,19.059588499367237,Entire home/apt,68143,2,49,2025-09-08,4.84,8,211,49,MA22044719
1274042231993379501,Studio Flat -Buda Castle-Chain Bridge,658642575,Vazul,,I. kerület,47.4961135,19.0325948,Entire home/apt,13680,2,65,2025-08-26,5.86,2,164,65,MA24100794
1274390925023851616,Urban Dream Home @Grand Boulevard -3bedroom -sunny,420353231,Minh Viet,,VII. kerület,47.50192927680601,19.066956527531147,Entire home/apt,35872,2,44,2025-09-07,4.31,8,253,44,MA21028318
1274525159743455657,Downtown Home near CityPark w\FREE Luggage Storage,64161690,Tamás,,VI. kerület,47.5130463224953,19.065031025752976,Entire home/apt,13897,3,54,2025-09-22,5.44,29,141,54,MA24098969
1274529098755004987,Bright Riverside Studio | Balcony/Free Parking/A/C,658738324,András,,XIII. kerület,47.54541,19.0677,Entire home/apt,18398,3,18,2025-08-04,1.64,1,211,18,MA24099669
1274546469348745513,Studio ensuite behind the Opera,658742355,Gergely,,VI. kerület,47.504272,19.05817,Entire home/apt,24139,1,2,2024-12-21,0.21,1,350,2,MA19016734
1274575720524732488,MOM Boutique Rooms,36797401,László,,XII. kerület,47.494296760678466,19.021269261376943,Entire home/apt,36640,1,4,2025-06-01,0.37,1,255,4,MA24100822
1274692388232798073,Central Cozy Modern Apartment,599388341,Horvath,,VII. kerület,47.50192,19.06917,Entire home/apt,17223,2,40,2025-09-23,3.67,1,317,40,MA24099365
1274905496848620187,"E44 - Deluxe apartment for 4, by BQA",395635672,BQA Short,,VII. kerület,47.50094426379625,19.067803902901638,Entire home/apt,14441,4,27,2025-08-24,2.43,168,359,27,EG24099713
1274947337396033296,E44 - Deluxe apartment for 2 by BQA,395635672,BQA Short,,VII. kerület,47.50168395293671,19.067972120099707,Entire home/apt,14334,4,26,2025-08-29,2.34,168,355,26,EG24099713
1275148865427909815,Cozy Quiet Stay w/ AC & Parking,658879852,Iñigo,,VI. kerület,47.5103961,19.0649511,Entire home/apt,19929,2,37,2025-09-10,3.65,1,188,37,MA24098568
1275184457716340285,Balcony - Central - Super Comfy,2418150,Balázs,,XI. kerület,47.4673168,19.0576151,Entire home/apt,10573,2,31,2025-08-29,3.08,256,59,31,MA23077829
1275220527595324885,Szolnoki Sunbeam Studio1,54090511,Laura,,XVI. kerület,47.50995,19.15598,Entire home/apt,12726,2,11,2025-07-17,1.13,84,12,11,MA23082773
1275222845088247413,"Modern 2BR condo /w spacious livingroom,AC,Balcony",164634376,Susan,,VII. kerület,47.49704550779124,19.063668050262454,Entire home/apt,29864,2,22,2025-08-27,2.02,18,280,22,MA24102115
1275236166117651470,Centre Cozy Loft near Cirkusz Cáfe,21547215,Catherine N Lowell,,VII. kerület,47.49929,19.06027,Entire home/apt,,2,47,2025-08-28,4.41,30,140,47,MA23080045
1275241851530032602,Centre Elegent Apartment near Cirkusz Café,21547215,Catherine N Lowell,,VII. kerület,47.499672005847394,19.06123560367729,Entire home/apt,14484,2,43,2025-09-17,4.13,30,222,43,MA23080045
1275265641056327022,Szolnoki Street Studio #2,54090511,Laura,,XIV. kerület,47.5098,19.15472,Entire home/apt,12726,2,11,2025-07-31,1.25,84,12,11,MA23082773
