id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
51931283,Cosy 2 bedroom apartment in Riga center,420624540,Jeremy,,Avoti,56.94974,24.12571,Entire home/apt,70,1,170,2025-09-10,3.43,1,57,37,
51961745,4 bed dorm with breakfast Cinnamon Sally Hostel,405936328,Julius,,Centrs,56.94861,24.12084,Shared room,27,1,6,2024-07-20,0.16,3,361,0,
51961946,8 bed dorm Cinnamon Sally Backpacker Hostel,405936328,Julius,,Centrs,56.948219564928394,24.119960407409653,Shared room,23,1,36,2025-09-10,1.17,3,361,13,
52054505,Guest Favorite | 2 Separate BRs | Quiet Apartment!,314395272,Martin,,Centrs,56.95404,24.12572,Entire home/apt,62,1,134,2025-08-31,2.71,128,105,32,
52141441,Church ladies appartment,122532553,Olga,,Centrs,56.95817,24.12029,Entire home/apt,34,2,38,2025-09-13,0.79,2,269,8,
52293061,Serviced 2 Bedroom Apartments in the City Center,335547516,Stabu Seta,,Centrs,56.95965,24.12344,Entire home/apt,258,30,5,2025-08-17,0.20,5,300,2,
52330547,Classic style apartment at the heart of Old Town,3614671,Inga,,VecpilsÄta,56.94847,24.10803,Entire home/apt,,3,26,2025-08-20,0.55,2,0,10,
52345984,Modern Old Town Apartment²,116527222,Lena,,VecpilsÄta,56.948811,24.107634,Entire home/apt,87,2,26,2025-08-17,0.56,2,352,5,
52386858,Travelers Heaven City Center Studio,233692281,Egmonts Visvaldis,,Centrs,56.95051,24.12144,Entire home/apt,41,2,13,2025-09-10,0.27,2,67,3,
52396428,Modern Two-room apartment near city center,392791079,Sintija,,TorÅakalns,56.9278,24.08665,Entire home/apt,48,3,6,2024-06-16,0.13,7,245,0,
52484464,Bastion Hill studio in Old Town Riga,207056025,Roberts,,VecpilsÄta,56.95,24.10752,Entire home/apt,32,2,307,2025-09-22,6.34,157,233,70,
52485214,Spacious Old Town apartment near Powder Tower,207056025,Roberts,,VecpilsÄta,56.95185,24.10667,Entire home/apt,35,2,222,2025-09-23,4.58,157,225,45,
52521711,Be my guest in Riga,409916925,Noa,,Imanta,56.96053,24.00395,Entire home/apt,36,3,6,2025-09-20,0.12,1,363,3,
