id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
686781884441766423,ALBERGUE ARRITXULO 5,53431522,Arritxulo,GuipÃºzcoa,Oiartzun,43.2725506,-1.7960174,Shared room,25,1,23,2025-04-20,0.65,5,221,10,Bs0020
686814066203076645,Txindoki Apartment by BasqueHomes,2035832,Jokin Y Michele,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31857,-1.97932,Entire home/apt,383,2,35,2025-03-22,1.01,26,297,5,ESS03034
686965668585111694,tu casa,390855587,Taki,Ãlava,Vitoria-Gasteiz,42.84798188278714,-2.6674608886241913,Private room,47,1,6,2025-05-24,0.26,2,360,2,
687126271608489303,"Cozy, centric flat. Beach & park",472665336,Andrés,Vizcaya,Getxo,43.34143,-3.00164,Entire home/apt,179,2,86,2025-06-09,3.54,1,84,38,EBI02028
687368785071957951,Montañas y cooperativismo,22788122,Fco.Javier,GuipÃºzcoa,Arrasate,43.0658537,-2.48418,Private room,31,1,46,2025-06-22,1.31,2,147,13,
688063738675819100,Apartamento Noray Bermeo,473730979,Ianire,Vizcaya,Bermeo,43.419416,-2.7258488,Entire home/apt,74,2,47,2025-06-22,1.34,1,212,9,EBI 02102
688089745093374959,"El Dorado: Apartamento a Estrenar en Bilbo, WIFI",41089812,Ben,Vizcaya,Bilbao,43.26254,-2.94599,Private room,65,3,93,2025-06-22,3.44,2,166,58,
688152280655706045,Precioso y comodo apartamento en San Sebastian,9717654,Andrea,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3151,-1.94971,Entire home/apt,,5,8,2024-08-24,0.23,1,0,1,
688278932517777493,EARRA - Xarma - Centro y 2 min. playa,35292208,Jon Gurrea,GuipÃºzcoa,Zarautz,43.28537906966761,-2.1731824055314064,Entire home/apt,233,1,28,2024-11-03,0.81,17,137,8,ESS01909
688296917342086583,Apartamento en el corazón de Vitoria-Gasteiz,423563934,Aitor,Ãlava,Vitoria-Gasteiz,42.84882,-2.67014,Entire home/apt,119,2,15,2025-06-22,0.43,1,329,9,EVI00220
688376192769003871,Habitacion  acogedora  en la zona más céntrica,473671124,Maria,GuipÃºzcoa,Hernani,43.2661881,-1.9748693,Private room,38,4,0,,,1,342,0,
688773634604425906,x,194128194,,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.30159,-1.98333,Private room,810,1,7,2022-12-16,0.20,1,363,0,
688827583598279018,Itsasaurre - Baskeyrentals,270035241,BasKey,Vizcaya,Ondarroa,43.32112,-2.42088,Entire home/apt,59,2,20,2025-06-01,0.60,51,174,4,EBI01841
689739126355908325,Bonito y céntrico apartamento en calle peatonal,227045659,,Vizcaya,Bilbao,43.257202,-2.942843,Entire home/apt,103,2,75,2025-06-24,3.25,1,41,46,
689891178820166448,Parking privado gratis. Zona Ayuntamiento. *Nuevo,65715472,Roberto,Vizcaya,Bilbao,43.26755,-2.92215,Entire home/apt,149,2,168,2025-06-22,4.82,1,133,60,ESFCTU00004802500053431700000000000000000000EBI019745
690314913803798367,Hotel Atari Double Room Breakfast Included,474288265,Asier,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32435869123668,-1.9860789578381508,Private room,346,1,3,2025-06-17,0.15,4,284,1,B75226191
690504285389932228,Etxeberria Park by Next Stop Bilbao,671397896,Next,Vizcaya,Bilbao,43.2678748,-2.9190082,Entire home/apt,131,1,29,2025-06-12,0.83,55,143,15,EBI01911
691152362119712772,Tranquila Habitación con 2 camas individuales,399975122,,GuipÃºzcoa,Arrasate,43.06655,-2.47928,Private room,55,1,47,2025-06-22,1.34,2,352,13,
691153817351830779,KH Lezama Suite Principal,138484974,Imanol,Vizcaya,Lezama,43.27362129999999,-2.8394403,Private room,118,1,49,2024-10-22,1.40,4,276,3,LBI00503
691154526121591060,Elegante y familiar piso en Neguri Getxo,313070797,Paul,Vizcaya,Getxo,43.34407,-3.00573,Entire home/apt,251,3,28,2025-06-22,0.85,2,240,10,EBI-332
691217652840875703,Gran Vía Doña Casilda Park by Next Stop Bilbao,671397896,Next,Vizcaya,Bilbao,43.26628,-2.94517,Entire home/apt,167,1,33,2025-06-11,1.01,55,139,12,EBI01929
691907713825007903,Apartamento Bilbao Centro / Estancia mínima un mes,120770310,Gorka,Vizcaya,Bilbao,43.26164,-2.9419,Entire home/apt,80,30,3,2024-07-31,0.14,1,267,1,ESFCNT00004802200038894000000000000000000000000000007
691979294348822550,Apartamento en pueblo marinero al lado de la playa,261608412,Nerea,Vizcaya,Ondarroa,43.32223,-2.42329,Entire home/apt,91,2,99,2025-06-26,2.97,1,241,33,
692094889922782982,Tuul Etxea.  Habitación doble a 8km de Bilbao (2),82725192,,Vizcaya,Galdakao,43.2291753,-2.8536195,Private room,92,1,35,2024-12-06,1.01,3,311,7,
692778096405314578,Acogedor ático-room en el centro de San Sebastián,474854896,Antón,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3217194,-1.9833741,Private room,162,2,4,2024-10-04,0.12,1,219,1,LSS00266
692815001892792394,Parking privado gratis. Junto al casco viejo,101928006,Patricia,Vizcaya,Bilbao,43.26513,-2.9156,Entire home/apt,134,2,124,2025-06-08,3.62,1,102,42,EBI2060
692866965812192921,Pension Manoli Hab 1 con WIFI,474873092,Jose Alberto,Vizcaya,Bilbao,43.25856375958286,-2.9222107846557677,Private room,,1,18,2024-08-19,0.52,7,277,1,HBI00834
692872188529609217,Pension Manoli Hab 2 Con Wifi,474873092,Jose Alberto,Vizcaya,Bilbao,43.2585872,-2.9222537,Private room,72,1,59,2025-04-11,1.70,7,314,18,HBI00384
692874626390487559,Pension Manoli Hab 3 Con Wifi,474873092,Jose Alberto,Vizcaya,Bilbao,43.2585872,-2.9222537,Private room,70,1,4,2025-05-22,0.12,7,312,1,HBI00834
692876983650830267,Pension Manoli Hab 5 Con Wifi,474873092,Jose Alberto,Vizcaya,Bilbao,43.2585872,-2.9222537,Private room,,1,9,2024-08-12,0.26,7,306,1,
692879021522173668,Pension Manoli Hab 6 Con Wifi,474873092,Jose Alberto,Vizcaya,Bilbao,43.2585872,-2.9222537,Private room,71,1,16,2025-05-22,0.46,7,321,4,HBI00834
692881032906078031,Pension Manoli Hab 9 Con Wifi  (cama 120 cm),474873092,Jose Alberto,Vizcaya,Bilbao,43.2585872,-2.9222537,Private room,72,1,10,2025-05-22,0.29,7,330,7,HBI00834
692881087704589742,Pension Manoli Hab 8 con WIFI,474873092,Jose Alberto,Vizcaya,Bilbao,43.2585872,-2.9222537,Private room,,1,2,2024-10-20,0.06,7,318,1,HBI00834
694156680290099075,"Bienvenid@s a nuestra casa. Malick, Ane y Valeria.",288786756,Ane,GuipÃºzcoa,Andoain,43.21915,-2.01831,Private room,26,1,66,2025-06-25,2.06,1,269,49,
695423556909707540,Xirimiri by FeelFreeRentals,124008929,Alfonso Carlos,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.323667,-1.975792,Entire home/apt,505,2,2,2025-06-13,0.16,145,230,1,
695622782604345204,Accomodation in Gernika,475430836,Karlos,Vizcaya,Gernika-Lumo,43.3057855,-2.6846453,Entire home/apt,123,2,20,2025-06-17,0.58,2,304,13,EBI01970
695647410952181192,A 3 min de  playa. Centro  10 min. Parking gratis,116844287,Ane,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.323425947055405,-1.9723351269836331,Entire home/apt,304,2,83,2025-06-14,2.39,6,21,29,ESS00902
696299025736335875,Sopela apartamento junto al mar,27840690,Ibana,Vizcaya,Sopelana,43.3939,-2.98843,Entire home/apt,,4,15,2025-06-06,0.45,1,0,4,
696410876828962683,"Fernandez  del Campo, Vivienda Turística  con Wifi",475668261,Miriam,Vizcaya,Bilbao,43.25799,-2.93322,Entire home/apt,75,2,76,2025-05-27,2.24,1,300,22,EBI01971
696504484622148291,Eguia Home - Con todas las comodidades,75988768,Javier,Vizcaya,Bilbao,43.258986506087126,-2.944792775620053,Entire home/apt,170,1,71,2025-06-21,2.05,1,312,25,EBI01969
